,year,month,Station_Number,Oxygen,Lat,Lng,Station_Name
4010,2006,5,22.0,8.6,37.765,-122.358333,Potrero Point
4011,2006,5,23.0,9.7,37.728333,-122.336667,Hunter's Point
4012,2006,5,24.0,8.9,37.698333,-122.338333,Candlestick Point
4013,2006,5,25.0,9.1,37.67,-122.325,Oyster Point
4014,2006,5,26.0,8.4,37.636667,-122.313333,San Bruno Shoal
4015,2006,5,27.0,8.2,37.618333,-122.291667,San Francisco Airport
4016,2006,5,28.0,7.9,37.601667,-122.27,N. of San Mateo Bridge
4017,2006,5,29.0,7.7,37.58,-122.245,S. of San Mateo Bridge
4018,2006,5,29.5,7.6,37.568333,-122.218333,Steinberger Slough
4019,2006,5,30.0,7.6,37.555,-122.19,Redwood Creek
4020,2006,5,31.0,7.5,37.528333,-122.158333,Coyote Hills
4021,2006,5,32.0,7.8,37.518333,-122.133333,Ravenswood Point
4022,2006,5,33.0,7.9,37.508333,-122.121667,Dumbarton Bridge
4023,2006,5,34.0,7.6,37.495,-122.098333,Newark Slough
4024,2006,5,649.0,9.3,38.06,-121.8,Sacramento River
4025,2006,5,657.0,9.2,38.151667,-121.688333,Rio Vista
4026,2006,7,3.0,8.2,38.051667,-121.88,Pittsburg
4027,2006,7,4.0,8.3,38.048333,-121.935,Simmons Point
4028,2006,7,5.0,8.2,38.06,-121.98,Middle Ground
4029,2006,7,6.0,8.2,38.065,-122.035,Roe Island
4030,2006,7,7.0,8.1,38.048333,-122.096667,Avon Pier
4031,2006,7,8.0,8.1,38.03,-122.151667,Martinez
4032,2006,7,9.0,8.0,38.056667,-122.185,Benicia
4033,2006,7,10.0,7.8,38.06,-122.208333,Crockett
4034,2006,7,11.0,7.9,38.06,-122.266667,Mare Island
4035,2006,7,12.0,7.8,38.051667,-122.311667,Pinole Shoal
4036,2006,7,13.0,7.8,38.028333,-122.37,N. of Pinole Point
4037,2006,7,14.0,8.0,38.006667,-122.405,"""Echo"" Buoy"
4038,2006,7,15.0,7.9,37.973333,-122.436667,Point San Pablo
4039,2006,7,16.0,7.6,37.916667,-122.446667,"""Charlie"" Buoy"
4040,2006,7,17.0,7.3,37.878333,-122.421667,Raccoon Strait
4041,2006,7,18.0,7.3,37.846667,-122.421667,Point Blunt
4042,2006,7,21.0,7.1,37.788333,-122.358333,Bay Bridge
4043,2006,7,22.0,7.0,37.765,-122.358333,Potrero Point
4044,2006,7,23.0,7.1,37.728333,-122.336667,Hunter's Point
4045,2006,7,24.0,7.2,37.698333,-122.338333,Candlestick Point
4046,2006,7,25.0,7.2,37.67,-122.325,Oyster Point
4047,2006,7,26.0,7.2,37.636667,-122.313333,San Bruno Shoal
4048,2006,7,27.0,7.2,37.618333,-122.291667,San Francisco Airport
4049,2006,7,28.0,7.3,37.601667,-122.27,N. of San Mateo Bridge
4050,2006,7,29.0,7.1,37.58,-122.245,S. of San Mateo Bridge
4051,2006,7,29.5,7.1,37.568333,-122.218333,Steinberger Slough
4052,2006,7,30.0,7.2,37.555,-122.19,Redwood Creek
4053,2006,7,31.0,6.9,37.528333,-122.158333,Coyote Hills
4054,2006,7,32.0,7.0,37.518333,-122.133333,Ravenswood Point
4055,2006,7,33.0,6.9,37.508333,-122.121667,Dumbarton Bridge
4056,2006,7,34.0,6.7,37.495,-122.098333,Newark Slough
4057,2006,7,35.0,6.5,37.48,-122.078333,Mowry Slough
4058,2006,7,36.0,6.4,37.471667,-122.066667,Calaveras Point
4059,2006,8,2.0,8.4,38.063333,-121.851667,Chain Island
4060,2006,8,3.0,8.4,38.051667,-121.88,Pittsburg
4061,2006,8,4.0,8.3,38.048333,-121.935,Simmons Point
4062,2006,8,5.0,8.3,38.06,-121.98,Middle Ground
4063,2006,8,6.0,8.2,38.065,-122.035,Roe Island
4064,2006,8,7.0,8.0,38.048333,-122.096667,Avon Pier
4065,2006,8,8.0,7.9,38.03,-122.151667,Martinez
4066,2006,8,9.0,7.8,38.056667,-122.185,Benicia
4067,2006,8,10.0,7.7,38.06,-122.208333,Crockett
4068,2006,8,11.0,7.6,38.06,-122.266667,Mare Island
4069,2006,8,12.0,7.4,38.051667,-122.311667,Pinole Shoal
4070,2006,8,13.0,7.6,38.028333,-122.37,N. of Pinole Point
4071,2006,8,14.0,7.4,38.006667,-122.405,"""Echo"" Buoy"
4072,2006,8,15.0,7.1,37.973333,-122.436667,Point San Pablo
4073,2006,8,16.0,7.0,37.916667,-122.446667,"""Charlie"" Buoy"
4074,2006,8,17.0,7.3,37.878333,-122.421667,Raccoon Strait
4075,2006,8,18.0,6.8,37.846667,-122.421667,Point Blunt
4076,2006,8,20.0,6.7,37.82,-122.393333,Blossom Rock
4077,2006,8,21.0,7.1,37.788333,-122.358333,Bay Bridge
4078,2006,8,22.0,7.0,37.765,-122.358333,Potrero Point
4079,2006,8,23.0,6.9667,37.728333,-122.336667,Hunter's Point
4080,2006,8,24.0,6.8,37.698333,-122.338333,Candlestick Point
4081,2006,8,25.0,6.9667,37.67,-122.325,Oyster Point
4082,2006,8,26.0,7.1,37.636667,-122.313333,San Bruno Shoal
4083,2006,8,27.0,6.9333,37.618333,-122.291667,San Francisco Airport
4084,2006,8,28.0,6.8333,37.601667,-122.27,N. of San Mateo Bridge
4085,2006,8,29.0,6.7,37.58,-122.245,S. of San Mateo Bridge
4086,2006,8,29.5,6.6,37.568333,-122.218333,Steinberger Slough
4087,2006,8,30.0,6.5667,37.555,-122.19,Redwood Creek
4088,2006,8,31.0,6.4667,37.528333,-122.158333,Coyote Hills
4089,2006,8,32.0,6.5333,37.518333,-122.133333,Ravenswood Point
4090,2006,8,33.0,6.6667,37.508333,-122.121667,Dumbarton Bridge
4091,2006,8,34.0,6.6,37.495,-122.098333,Newark Slough
4092,2006,8,35.0,6.6,37.48,-122.078333,Mowry Slough
4093,2006,8,36.0,6.6,37.471667,-122.066667,Calaveras Point
4094,2006,8,649.0,8.4,38.06,-121.8,Sacramento River
4095,2006,8,657.0,8.1,38.151667,-121.688333,Rio Vista
4096,2006,9,2.0,8.4,38.063333,-121.851667,Chain Island
4097,2006,9,3.0,8.4,38.051667,-121.88,Pittsburg
4098,2006,9,4.0,8.5,38.048333,-121.935,Simmons Point
4099,2006,9,5.0,8.6,38.06,-121.98,Middle Ground
4100,2006,9,6.0,8.5,38.065,-122.035,Roe Island
4101,2006,9,7.0,8.4,38.048333,-122.096667,Avon Pier
4102,2006,9,8.0,8.4,38.03,-122.151667,Martinez
4103,2006,9,9.0,8.2,38.056667,-122.185,Benicia
4104,2006,9,10.0,8.0,38.06,-122.208333,Crockett
4105,2006,9,11.0,7.8,38.06,-122.266667,Mare Island
4106,2006,9,12.0,7.7,38.051667,-122.311667,Pinole Shoal
4107,2006,9,13.0,7.2,38.028333,-122.37,N. of Pinole Point
4108,2006,9,14.0,7.3,38.006667,-122.405,"""Echo"" Buoy"
4109,2006,9,15.0,7.4,37.973333,-122.436667,Point San Pablo
4110,2006,9,16.0,7.2,37.916667,-122.446667,"""Charlie"" Buoy"
4111,2006,9,17.0,7.1,37.878333,-122.421667,Raccoon Strait
4112,2006,9,18.0,6.9,37.846667,-122.421667,Point Blunt
4113,2006,9,20.0,6.7,37.82,-122.393333,Blossom Rock
4114,2006,9,21.0,6.9,37.788333,-122.358333,Bay Bridge
4115,2006,9,22.0,6.75,37.765,-122.358333,Potrero Point
4116,2006,9,23.0,6.6,37.728333,-122.336667,Hunter's Point
4117,2006,9,24.0,6.55,37.698333,-122.338333,Candlestick Point
4118,2006,9,25.0,6.65,37.67,-122.325,Oyster Point
4119,2006,9,26.0,6.65,37.636667,-122.313333,San Bruno Shoal
4120,2006,9,27.0,6.6,37.618333,-122.291667,San Francisco Airport
4121,2006,9,28.0,6.5,37.601667,-122.27,N. of San Mateo Bridge
4122,2006,9,29.0,6.35,37.58,-122.245,S. of San Mateo Bridge
4123,2006,9,29.5,6.3,37.568333,-122.218333,Steinberger Slough
4124,2006,9,30.0,6.45,37.555,-122.19,Redwood Creek
4125,2006,9,31.0,6.4,37.528333,-122.158333,Coyote Hills
4126,2006,9,32.0,6.45,37.518333,-122.133333,Ravenswood Point
4127,2006,9,33.0,6.45,37.508333,-122.121667,Dumbarton Bridge
4128,2006,9,34.0,6.3,37.495,-122.098333,Newark Slough
4129,2006,9,35.0,6.4,37.48,-122.078333,Mowry Slough
4130,2006,9,36.0,6.4,37.471667,-122.066667,Calaveras Point
4131,2006,9,649.0,8.4,38.06,-121.8,Sacramento River
4132,2006,9,657.0,8.2,38.151667,-121.688333,Rio Vista
4133,2006,10,2.0,8.7,38.063333,-121.851667,Chain Island
4134,2006,10,3.0,8.8,38.051667,-121.88,Pittsburg
4135,2006,10,4.0,8.7,38.048333,-121.935,Simmons Point
4136,2006,10,5.0,8.6,38.06,-121.98,Middle Ground
4137,2006,10,6.0,8.3,38.065,-122.035,Roe Island
4138,2006,10,7.0,7.9,38.048333,-122.096667,Avon Pier
4139,2006,10,8.0,7.9,38.03,-122.151667,Martinez
4140,2006,10,9.0,7.9,38.056667,-122.185,Benicia
4141,2006,10,10.0,7.8,38.06,-122.208333,Crockett
4142,2006,10,11.0,7.7,38.06,-122.266667,Mare Island
4143,2006,10,12.0,7.6,38.051667,-122.311667,Pinole Shoal
4144,2006,10,13.0,7.4,38.028333,-122.37,N. of Pinole Point
4145,2006,10,14.0,7.3,38.006667,-122.405,"""Echo"" Buoy"
4146,2006,10,15.0,7.5,37.973333,-122.436667,Point San Pablo
4147,2006,10,16.0,7.3,37.916667,-122.446667,"""Charlie"" Buoy"
4148,2006,10,17.0,7.3,37.878333,-122.421667,Raccoon Strait
4149,2006,10,18.0,7.5,37.846667,-122.421667,Point Blunt
4150,2006,10,20.0,7.4,37.82,-122.393333,Blossom Rock
4151,2006,10,21.0,7.2,37.788333,-122.358333,Bay Bridge
4152,2006,10,22.0,7.1,37.765,-122.358333,Potrero Point
4153,2006,10,23.0,7.0,37.728333,-122.336667,Hunter's Point
4154,2006,10,24.0,6.9,37.698333,-122.338333,Candlestick Point
4155,2006,10,25.0,7.0,37.67,-122.325,Oyster Point
4156,2006,10,26.0,7.1,37.636667,-122.313333,San Bruno Shoal
4157,2006,10,27.0,7.2,37.618333,-122.291667,San Francisco Airport
4158,2006,10,29.0,6.9,37.58,-122.245,S. of San Mateo Bridge
4159,2006,10,29.5,7.0,37.568333,-122.218333,Steinberger Slough
4160,2006,10,30.0,7.0,37.555,-122.19,Redwood Creek
4161,2006,10,31.0,6.9,37.528333,-122.158333,Coyote Hills
4162,2006,10,32.0,6.5,37.518333,-122.133333,Ravenswood Point
4163,2006,10,33.0,7.1,37.508333,-122.121667,Dumbarton Bridge
4164,2006,10,34.0,7.1,37.495,-122.098333,Newark Slough
4165,2006,10,649.0,8.8,38.06,-121.8,Sacramento River
4166,2006,10,657.0,8.6,38.151667,-121.688333,Rio Vista
4167,2006,11,2.0,8.9,38.063333,-121.851667,Chain Island
4168,2006,11,3.0,8.9,38.051667,-121.88,Pittsburg
4169,2006,11,4.0,8.8,38.048333,-121.935,Simmons Point
4170,2006,11,5.0,8.7,38.06,-121.98,Middle Ground
4171,2006,11,6.0,8.7,38.065,-122.035,Roe Island
4172,2006,11,7.0,8.3,38.048333,-122.096667,Avon Pier
4173,2006,11,8.0,8.2,38.03,-122.151667,Martinez
4174,2006,11,9.0,8.1,38.056667,-122.185,Benicia
4175,2006,11,10.0,8.0,38.06,-122.208333,Crockett
4176,2006,11,11.0,8.0,38.06,-122.266667,Mare Island
4177,2006,11,12.0,7.9,38.051667,-122.311667,Pinole Shoal
4178,2006,11,13.0,8.0,38.028333,-122.37,N. of Pinole Point
4179,2006,11,14.0,7.9,38.006667,-122.405,"""Echo"" Buoy"
4180,2006,11,15.0,7.9,37.973333,-122.436667,Point San Pablo
4181,2006,11,16.0,7.5,37.916667,-122.446667,"""Charlie"" Buoy"
4182,2006,11,17.0,7.5,37.878333,-122.421667,Raccoon Strait
4183,2006,11,18.0,7.3,37.846667,-122.421667,Point Blunt
4184,2006,11,20.0,7.4,37.82,-122.393333,Blossom Rock
4185,2006,11,21.0,7.4,37.788333,-122.358333,Bay Bridge
4186,2006,11,22.0,7.4,37.765,-122.358333,Potrero Point
4187,2006,11,23.0,7.3,37.728333,-122.336667,Hunter's Point
4188,2006,11,24.0,7.3,37.698333,-122.338333,Candlestick Point
4189,2006,11,25.0,7.5,37.67,-122.325,Oyster Point
4190,2006,11,26.0,7.6,37.636667,-122.313333,San Bruno Shoal
4191,2006,11,27.0,7.8,37.618333,-122.291667,San Francisco Airport
4192,2006,11,28.0,7.7,37.601667,-122.27,N. of San Mateo Bridge
4193,2006,11,29.0,7.7,37.58,-122.245,S. of San Mateo Bridge
4194,2006,11,29.5,7.7,37.568333,-122.218333,Steinberger Slough
4195,2006,11,30.0,7.6,37.555,-122.19,Redwood Creek
4196,2006,11,31.0,7.5,37.528333,-122.158333,Coyote Hills
4197,2006,11,32.0,7.6,37.518333,-122.133333,Ravenswood Point
4198,2006,11,33.0,7.7,37.508333,-122.121667,Dumbarton Bridge
4199,2006,11,34.0,7.5,37.495,-122.098333,Newark Slough
4200,2006,11,35.0,7.6,37.48,-122.078333,Mowry Slough
4201,2006,11,36.0,7.7,37.471667,-122.066667,Calaveras Point
4202,2006,11,649.0,9.0,38.06,-121.8,Sacramento River
4203,2006,11,657.0,8.5,38.151667,-121.688333,Rio Vista
4204,2006,12,2.0,9.9,38.063333,-121.851667,Chain Island
4205,2006,12,3.0,9.9,38.051667,-121.88,Pittsburg
4206,2006,12,4.0,9.8,38.048333,-121.935,Simmons Point
4207,2006,12,5.0,9.6,38.06,-121.98,Middle Ground
4208,2006,12,6.0,9.5,38.065,-122.035,Roe Island
4209,2006,12,7.0,9.3,38.048333,-122.096667,Avon Pier
4210,2006,12,8.0,9.2,38.03,-122.151667,Martinez
4211,2006,12,9.0,9.0,38.056667,-122.185,Benicia
4212,2006,12,10.0,9.0,38.06,-122.208333,Crockett
4213,2006,12,11.0,8.8,38.06,-122.266667,Mare Island
4214,2006,12,12.0,8.8,38.051667,-122.311667,Pinole Shoal
4215,2006,12,13.0,8.7,38.028333,-122.37,N. of Pinole Point
4216,2006,12,14.0,8.4,38.006667,-122.405,"""Echo"" Buoy"
4217,2006,12,15.0,8.7,37.973333,-122.436667,Point San Pablo
4218,2006,12,16.0,8.2,37.916667,-122.446667,"""Charlie"" Buoy"
4219,2006,12,17.0,8.1,37.878333,-122.421667,Raccoon Strait
4220,2006,12,18.0,8.1,37.846667,-122.421667,Point Blunt
4221,2006,12,20.0,8.1,37.82,-122.393333,Blossom Rock
4222,2006,12,21.0,8.1,37.788333,-122.358333,Bay Bridge
4223,2006,12,22.0,8.1,37.765,-122.358333,Potrero Point
4224,2006,12,23.0,7.9,37.728333,-122.336667,Hunter's Point
4225,2006,12,24.0,7.9,37.698333,-122.338333,Candlestick Point
4226,2006,12,25.0,8.1,37.67,-122.325,Oyster Point
4227,2006,12,26.0,8.1,37.636667,-122.313333,San Bruno Shoal
4228,2006,12,27.0,8.1,37.618333,-122.291667,San Francisco Airport
4229,2006,12,28.0,8.1,37.601667,-122.27,N. of San Mateo Bridge
4230,2006,12,29.0,8.2,37.58,-122.245,S. of San Mateo Bridge
4231,2006,12,29.5,8.1,37.568333,-122.218333,Steinberger Slough
4232,2006,12,30.0,8.0,37.555,-122.19,Redwood Creek
4233,2006,12,31.0,8.0,37.528333,-122.158333,Coyote Hills
4234,2006,12,32.0,8.1,37.518333,-122.133333,Ravenswood Point
4235,2006,12,33.0,8.1,37.508333,-122.121667,Dumbarton Bridge
4236,2006,12,34.0,8.0,37.495,-122.098333,Newark Slough
4237,2006,12,35.0,8.1,37.48,-122.078333,Mowry Slough
4238,2006,12,36.0,8.1,37.471667,-122.066667,Calaveras Point
4239,2006,12,649.0,9.6,38.06,-121.8,Sacramento River
4240,2006,12,657.0,9.8,38.151667,-121.688333,Rio Vista
4241,2007,1,2.0,10.8,38.063333,-121.851667,Chain Island
4242,2007,1,3.0,10.9,38.051667,-121.88,Pittsburg
4243,2007,1,4.0,10.9,38.048333,-121.935,Simmons Point
4244,2007,1,5.0,10.8,38.06,-121.98,Middle Ground
4245,2007,1,6.0,10.6,38.065,-122.035,Roe Island
4246,2007,1,7.0,10.3,38.048333,-122.096667,Avon Pier
4247,2007,1,8.0,10.3,38.03,-122.151667,Martinez
4248,2007,1,9.0,9.9,38.056667,-122.185,Benicia
4249,2007,1,11.0,9.6,38.06,-122.266667,Mare Island
4250,2007,1,12.0,9.6,38.051667,-122.311667,Pinole Shoal
4251,2007,1,13.0,9.4,38.028333,-122.37,N. of Pinole Point
4252,2007,1,14.0,9.3,38.006667,-122.405,"""Echo"" Buoy"
4253,2007,1,15.0,9.3,37.973333,-122.436667,Point San Pablo
4254,2007,1,16.0,9.0,37.916667,-122.446667,"""Charlie"" Buoy"
4255,2007,1,17.0,8.7,37.878333,-122.421667,Raccoon Strait
4256,2007,1,18.0,8.6,37.846667,-122.421667,Point Blunt
4257,2007,1,21.0,8.5,37.788333,-122.358333,Bay Bridge
4258,2007,1,23.0,8.5,37.728333,-122.336667,Hunter's Point
4259,2007,1,24.0,8.6,37.698333,-122.338333,Candlestick Point
4260,2007,1,25.0,8.7,37.67,-122.325,Oyster Point
4261,2007,1,26.0,8.7,37.636667,-122.313333,San Bruno Shoal
4262,2007,1,27.0,8.7,37.618333,-122.291667,San Francisco Airport
4263,2007,1,28.0,8.8,37.601667,-122.27,N. of San Mateo Bridge
4264,2007,1,29.0,8.8,37.58,-122.245,S. of San Mateo Bridge
4265,2007,1,29.5,8.8,37.568333,-122.218333,Steinberger Slough
4266,2007,1,30.0,8.9,37.555,-122.19,Redwood Creek
4267,2007,1,31.0,8.9,37.528333,-122.158333,Coyote Hills
4268,2007,1,32.0,9.0,37.518333,-122.133333,Ravenswood Point
4269,2007,1,36.0,9.0,37.471667,-122.066667,Calaveras Point
4270,2007,1,649.0,10.7,38.06,-121.8,Sacramento River
4271,2007,1,657.0,10.8,38.151667,-121.688333,Rio Vista
4272,2007,2,2.0,10.3,38.063333,-121.851667,Chain Island
4273,2007,2,3.0,10.4,38.051667,-121.88,Pittsburg
4274,2007,2,4.0,10.2,38.048333,-121.935,Simmons Point
4275,2007,2,5.0,10.1,38.06,-121.98,Middle Ground
4276,2007,2,6.0,10.0,38.065,-122.035,Roe Island
4277,2007,2,7.0,9.7,38.048333,-122.096667,Avon Pier
4278,2007,2,8.0,9.6,38.03,-122.151667,Martinez
4279,2007,2,9.0,9.4,38.056667,-122.185,Benicia
4280,2007,2,10.0,9.3,38.06,-122.208333,Crockett
4281,2007,2,11.0,9.1,38.06,-122.266667,Mare Island
4282,2007,2,12.0,9.0,38.051667,-122.311667,Pinole Shoal
4283,2007,2,13.0,8.8,38.028333,-122.37,N. of Pinole Point
4284,2007,2,14.0,8.7,38.006667,-122.405,"""Echo"" Buoy"
4285,2007,2,15.0,8.8,37.973333,-122.436667,Point San Pablo
4286,2007,2,16.0,8.6,37.916667,-122.446667,"""Charlie"" Buoy"
4287,2007,2,17.0,8.3,37.878333,-122.421667,Raccoon Strait
4288,2007,2,18.0,8.2,37.846667,-122.421667,Point Blunt
4289,2007,2,20.0,8.1,37.82,-122.393333,Blossom Rock
4290,2007,2,21.0,8.6,37.788333,-122.358333,Bay Bridge
4291,2007,2,22.0,8.2,37.765,-122.358333,Potrero Point
4292,2007,2,23.0,8.25,37.728333,-122.336667,Hunter's Point
4293,2007,2,24.0,8.3,37.698333,-122.338333,Candlestick Point
4294,2007,2,25.0,8.4,37.67,-122.325,Oyster Point
4295,2007,2,26.0,8.5,37.636667,-122.313333,San Bruno Shoal
4296,2007,2,27.0,8.55,37.618333,-122.291667,San Francisco Airport
4297,2007,2,28.0,8.55,37.601667,-122.27,N. of San Mateo Bridge
4298,2007,2,29.0,8.45,37.58,-122.245,S. of San Mateo Bridge
4299,2007,2,29.5,8.45,37.568333,-122.218333,Steinberger Slough
4300,2007,2,30.0,8.45,37.555,-122.19,Redwood Creek
4301,2007,2,31.0,8.4,37.528333,-122.158333,Coyote Hills
4302,2007,2,32.0,8.45,37.518333,-122.133333,Ravenswood Point
4303,2007,2,33.0,8.5,37.508333,-122.121667,Dumbarton Bridge
4304,2007,2,34.0,8.45,37.495,-122.098333,Newark Slough
4305,2007,2,35.0,8.45,37.48,-122.078333,Mowry Slough
4306,2007,2,36.0,8.4,37.471667,-122.066667,Calaveras Point
4307,2007,2,649.0,10.3,38.06,-121.8,Sacramento River
4308,2007,2,657.0,10.2,38.151667,-121.688333,Rio Vista
4309,2007,3,2.0,10.2,38.063333,-121.851667,Chain Island
4310,2007,3,3.0,10.2,38.051667,-121.88,Pittsburg
4311,2007,3,4.0,10.1,38.048333,-121.935,Simmons Point
4312,2007,3,5.0,9.9,38.06,-121.98,Middle Ground
4313,2007,3,6.0,9.9,38.065,-122.035,Roe Island
4314,2007,3,7.0,9.7,38.048333,-122.096667,Avon Pier
4315,2007,3,8.0,9.6,38.03,-122.151667,Martinez
4316,2007,3,9.0,9.4,38.056667,-122.185,Benicia
4317,2007,3,10.0,9.5,38.06,-122.208333,Crockett
4318,2007,3,11.0,9.4,38.06,-122.266667,Mare Island
4319,2007,3,12.0,9.3,38.051667,-122.311667,Pinole Shoal
4320,2007,3,13.0,9.1,38.028333,-122.37,N. of Pinole Point
4321,2007,3,14.0,9.0,38.006667,-122.405,"""Echo"" Buoy"
4322,2007,3,15.0,9.0,37.973333,-122.436667,Point San Pablo
4323,2007,3,16.0,9.0,37.916667,-122.446667,"""Charlie"" Buoy"
4324,2007,3,17.0,8.7,37.878333,-122.421667,Raccoon Strait
4325,2007,3,18.0,8.7,37.846667,-122.421667,Point Blunt
4326,2007,3,20.0,8.7,37.82,-122.393333,Blossom Rock
4327,2007,3,21.0,8.6,37.788333,-122.358333,Bay Bridge
4328,2007,3,22.0,8.8,37.765,-122.358333,Potrero Point
4329,2007,3,23.0,8.7,37.728333,-122.336667,Hunter's Point
4330,2007,3,24.0,8.6,37.698333,-122.338333,Candlestick Point
4331,2007,3,25.0,8.5333,37.67,-122.325,Oyster Point
4332,2007,3,26.0,8.6667,37.636667,-122.313333,San Bruno Shoal
4333,2007,3,27.0,8.7,37.618333,-122.291667,San Francisco Airport
4334,2007,3,28.0,8.7,37.601667,-122.27,N. of San Mateo Bridge
4335,2007,3,29.0,8.7,37.58,-122.245,S. of San Mateo Bridge
4336,2007,3,29.5,8.7333,37.568333,-122.218333,Steinberger Slough
4337,2007,3,30.0,8.6,37.555,-122.19,Redwood Creek
4338,2007,3,31.0,8.4667,37.528333,-122.158333,Coyote Hills
4339,2007,3,32.0,8.4667,37.518333,-122.133333,Ravenswood Point
4340,2007,3,33.0,8.4667,37.508333,-122.121667,Dumbarton Bridge
4341,2007,3,34.0,8.3667,37.495,-122.098333,Newark Slough
4342,2007,3,35.0,8.3667,37.48,-122.078333,Mowry Slough
4343,2007,3,36.0,8.4,37.471667,-122.066667,Calaveras Point
4344,2007,3,649.0,10.3,38.06,-121.8,Sacramento River
4345,2007,3,657.0,10.4,38.151667,-121.688333,Rio Vista
4346,2007,4,2.0,9.4,38.063333,-121.851667,Chain Island
4347,2007,4,3.0,9.4,38.051667,-121.88,Pittsburg
4348,2007,4,4.0,9.5,38.048333,-121.935,Simmons Point
4349,2007,4,5.0,9.5,38.06,-121.98,Middle Ground
4350,2007,4,6.0,9.3,38.065,-122.035,Roe Island
4351,2007,4,7.0,9.0,38.048333,-122.096667,Avon Pier
4352,2007,4,8.0,8.7,38.03,-122.151667,Martinez
4353,2007,4,9.0,8.5,38.056667,-122.185,Benicia
4354,2007,4,10.0,8.6,38.06,-122.208333,Crockett
4355,2007,4,11.0,8.5,38.06,-122.266667,Mare Island
4356,2007,4,12.0,8.3,38.051667,-122.311667,Pinole Shoal
4357,2007,4,13.0,8.3,38.028333,-122.37,N. of Pinole Point
4358,2007,4,14.0,8.2,38.006667,-122.405,"""Echo"" Buoy"
4359,2007,4,15.0,8.2,37.973333,-122.436667,Point San Pablo
4360,2007,4,16.0,8.0,37.916667,-122.446667,"""Charlie"" Buoy"
4361,2007,4,17.0,7.7,37.878333,-122.421667,Raccoon Strait
4362,2007,4,18.0,8.0,37.846667,-122.421667,Point Blunt
4363,2007,4,20.0,7.8,37.82,-122.393333,Blossom Rock
4364,2007,4,21.0,8.0,37.788333,-122.358333,Bay Bridge
4365,2007,4,22.0,7.8667,37.765,-122.358333,Potrero Point
4366,2007,4,23.0,8.0,37.728333,-122.336667,Hunter's Point
4367,2007,4,24.0,8.2667,37.698333,-122.338333,Candlestick Point
4368,2007,4,25.0,8.1667,37.67,-122.325,Oyster Point
4369,2007,4,26.0,8.2,37.636667,-122.313333,San Bruno Shoal
4370,2007,4,27.0,8.1,37.618333,-122.291667,San Francisco Airport
4371,2007,4,28.0,8.1333,37.601667,-122.27,N. of San Mateo Bridge
4372,2007,4,29.0,8.1,37.58,-122.245,S. of San Mateo Bridge
4373,2007,4,29.5,8.05,37.568333,-122.218333,Steinberger Slough
4374,2007,4,30.0,8.0333,37.555,-122.19,Redwood Creek
4375,2007,4,31.0,7.7667,37.528333,-122.158333,Coyote Hills
4376,2007,4,32.0,7.5667,37.518333,-122.133333,Ravenswood Point
4377,2007,4,33.0,7.5,37.508333,-122.121667,Dumbarton Bridge
4378,2007,4,34.0,7.5,37.495,-122.098333,Newark Slough
4379,2007,4,35.0,7.4333,37.48,-122.078333,Mowry Slough
4380,2007,4,36.0,7.4,37.471667,-122.066667,Calaveras Point
4381,2007,4,649.0,9.3,38.06,-121.8,Sacramento River
4382,2007,4,657.0,9.4,38.151667,-121.688333,Rio Vista
4383,2007,6,21.0,6.9,37.788333,-122.358333,Bay Bridge
4384,2007,6,22.0,7.0,37.765,-122.358333,Potrero Point
4385,2007,6,23.0,6.8,37.728333,-122.336667,Hunter's Point
4386,2007,6,24.0,6.9,37.698333,-122.338333,Candlestick Point
4387,2007,6,25.0,6.8,37.67,-122.325,Oyster Point
4388,2007,6,26.0,6.6,37.636667,-122.313333,San Bruno Shoal
4389,2007,6,27.0,6.7,37.618333,-122.291667,San Francisco Airport
4390,2007,6,28.0,6.7,37.601667,-122.27,N. of San Mateo Bridge
4391,2007,6,29.0,6.6,37.58,-122.245,S. of San Mateo Bridge
4392,2007,6,30.0,6.4,37.555,-122.19,Redwood Creek
4393,2007,6,31.0,6.4,37.528333,-122.158333,Coyote Hills
4394,2007,6,32.0,6.3,37.518333,-122.133333,Ravenswood Point
4395,2007,6,33.0,6.1,37.508333,-122.121667,Dumbarton Bridge
4396,2007,6,34.0,5.7,37.495,-122.098333,Newark Slough
4397,2007,6,35.0,6.1,37.48,-122.078333,Mowry Slough
4398,2007,6,36.0,6.0,37.471667,-122.066667,Calaveras Point
4399,2007,7,2.0,8.3,38.063333,-121.851667,Chain Island
4400,2007,7,3.0,8.0,38.051667,-121.88,Pittsburg
4401,2007,7,4.0,8.3,38.048333,-121.935,Simmons Point
4402,2007,7,5.0,8.2,38.06,-121.98,Middle Ground
4403,2007,7,6.0,8.2,38.065,-122.035,Roe Island
4404,2007,7,7.0,8.1,38.048333,-122.096667,Avon Pier
4405,2007,7,8.0,7.9,38.03,-122.151667,Martinez
4406,2007,7,9.0,7.9,38.056667,-122.185,Benicia
4407,2007,7,10.0,7.7,38.06,-122.208333,Crockett
4408,2007,7,11.0,7.5,38.06,-122.266667,Mare Island
4409,2007,7,12.0,7.4,38.051667,-122.311667,Pinole Shoal
4410,2007,7,13.0,7.4,38.028333,-122.37,N. of Pinole Point
4411,2007,7,14.0,7.3,38.006667,-122.405,"""Echo"" Buoy"
4412,2007,7,15.0,7.4,37.973333,-122.436667,Point San Pablo
